codigo_region,region,codigo_comuna,comuna,fecha,positivos_acumulados
8,Biobío,8301,Los Ángeles,04/23/2020,31
8,Biobío,8106,Lota,04/23/2020,1
8,Biobío,8305,Mulchén,04/23/2020,5
8,Biobío,8306,Nacimiento,04/23/2020,10
8,Biobío,8307,Negrete,04/23/2020,2
8,Biobío,8107,Penco,04/23/2020,17
8,Biobío,8308,Quilaco,04/23/2020,0
8,Biobío,8309,Quilleco,04/23/2020,1
8,Biobío,8108,San Pedro de la Paz,04/23/2020,97
8,Biobío,8310,San Rosendo,04/23/2020,0
8,Biobío,8311,Santa Bárbara,04/23/2020,3
8,Biobío,8109,Santa Juana,04/23/2020,2
8,Biobío,8110,Talcahuano,04/23/2020,97
8,Biobío,8207,Tirúa,04/23/2020,4
8,Biobío,8111,Tomé,04/23/2020,49
8,Biobío,8312,Tucapel,04/23/2020,1
8,Biobío,8313,Yumbel,04/23/2020,6
9,Araucanía,9201,Angol,04/23/2020,68
9,Araucanía,9102,Carahue,04/23/2020,29
9,Araucanía,9121,Cholchol,04/23/2020,5
9,Araucanía,9202,Collipulli,04/23/2020,1
9,Araucanía,9103,Cunco,04/23/2020,6
9,Araucanía,9203,Curacautín,04/23/2020,5
9,Araucanía,9104,Curarrehue,04/23/2020,4
9,Araucanía,9204,Ercilla,04/23/2020,7
9,Araucanía,9105,Freire,04/23/2020,6
9,Araucanía,9106,Galvarino,04/23/2020,2
9,Araucanía,9107,Gorbea,04/23/2020,11
9,Araucanía,9108,Lautaro,04/23/2020,33
9,Araucanía,9109,Loncoche,04/23/2020,9
9,Araucanía,9205,Lonquimay,04/23/2020,0
9,Araucanía,9206,Los Sauces,04/23/2020,0
9,Araucanía,9207,Lumaco,04/23/2020,0
9,Araucanía,9110,Melipeuco,04/23/2020,0
9,Araucanía,9111,Nueva Imperial,04/23/2020,37
9,Araucanía,9112,Padre Las Casas,04/23/2020,76
9,Araucanía,9113,Perquenco,04/23/2020,6
9,Araucanía,9114,Pitrufquén,04/23/2020,19
9,Araucanía,9115,Pucón,04/23/2020,11
9,Araucanía,9208,Purén,04/23/2020,2
9,Araucanía,9209,Renaico,04/23/2020,3
9,Araucanía,9116,Saavedra,04/23/2020,13
9,Araucanía,9101,Temuco,04/23/2020,632
9,Araucanía,9117,Teodoro Schmidt,04/23/2020,5
9,Araucanía,9118,Toltén,04/23/2020,6
9,Araucanía,9210,Traiguén,04/23/2020,3
9,Araucanía,9211,Victoria,04/23/2020,47
9,Araucanía,9119,Vilcún,04/23/2020,38
9,Araucanía,9120,Villarrica,04/23/2020,18
14,Los Ríos,14102,Corral,04/23/2020,1
14,Los Ríos,14202,Futrono,04/23/2020,5
14,Los Ríos,14201,La Unión,04/23/2020,27
14,Los Ríos,14203,Lago Ranco,04/23/2020,2
14,Los Ríos,14103,Lanco,04/23/2020,5
14,Los Ríos,14104,Los Lagos,04/23/2020,0
14,Los Ríos,14105,Máfil,04/23/2020,2
14,Los Ríos,14106,Mariquina,04/23/2020,9
14,Los Ríos,14107,Paillaco,04/23/2020,2
14,Los Ríos,14108,Panguipulli,04/23/2020,1
14,Los Ríos,14204,Río Bueno,04/23/2020,11
14,Los Ríos,14101,Valdivia,04/23/2020,105
10,Los Lagos,10202,Ancud,04/23/2020,9
10,Los Lagos,10102,Calbuco,04/23/2020,7
10,Los Lagos,10201,Castro,04/23/2020,7
10,Los Lagos,10401,Chaitén,04/23/2020,1
10,Los Lagos,10203,Chonchi,04/23/2020,0
10,Los Lagos,10103,Cochamó,04/23/2020,1
10,Los Lagos,10204,Curaco de Vélez,04/23/2020,0
10,Los Lagos,10205,Dalcahue,04/23/2020,0
10,Los Lagos,10104,Fresia,04/23/2020,1
10,Los Lagos,10105,Frutillar,04/23/2020,6
10,Los Lagos,10402,Futaleufú,04/23/2020,0
10,Los Lagos,10403,Hualaihué,04/23/2020,3
10,Los Lagos,10107,Llanquihue,04/23/2020,1
10,Los Lagos,10106,Los Muermos,04/23/2020,1
10,Los Lagos,10108,Maullín,04/23/2020,1
10,Los Lagos,10301,Osorno,04/23/2020,276
10,Los Lagos,10404,Palena,04/23/2020,0
10,Los Lagos,10101,Puerto Montt,04/23/2020,75
10,Los Lagos,10302,Puerto Octay,04/23/2020,2
10,Los Lagos,10109,Puerto Varas,04/23/2020,9
10,Los Lagos,10206,Puqueldón,04/23/2020,0
10,Los Lagos,10303,Purranque,04/23/2020,17
10,Los Lagos,10304,Puyehue,04/23/2020,1
10,Los Lagos,10207,Queilén,04/23/2020,0
10,Los Lagos,10208,Quellón,04/23/2020,0
10,Los Lagos,10209,Quemchi,04/23/2020,0
10,Los Lagos,10210,Quinchao,04/23/2020,1
10,Los Lagos,10305,Río Negro,04/23/2020,5
10,Los Lagos,10306,San Juan de la Costa,04/23/2020,21
10,Los Lagos,10307,San Pablo,04/23/2020,8
11,Aysén,11201,Aisén,04/23/2020,1
11,Aysén,11401,Chile Chico,04/23/2020,1
11,Aysén,11202,Cisnes,04/23/2020,0
11,Aysén,11301,Cochrane,04/23/2020,0
11,Aysén,11101,Coyhaique,04/23/2020,3
11,Aysén,11203,Guaitecas,04/23/2020,0
11,Aysén,11102,Lago Verde,04/23/2020,0
11,Aysén,11302,O'Higgins,04/23/2020,0
11,Aysén,11402,Río Ibáñez,04/23/2020,0
11,Aysén,11303,Tortel,04/23/2020,0
12,Magallanes,12202,Antártica,04/23/2020,0
12,Magallanes,12201,Cabo de Hornos,04/23/2020,17
12,Magallanes,12102,Laguna Blanca,04/23/2020,0
12,Magallanes,12401,Natales,04/23/2020,7
12,Magallanes,12301,Porvenir,04/23/2020,8
12,Magallanes,12302,Primavera,04/23/2020,1
12,Magallanes,12101,Punta Arenas,04/23/2020,571
12,Magallanes,12103,Río Verde,04/23/2020,0
12,Magallanes,12104,San Gregorio,04/23/2020,0
12,Magallanes,12303,Timaukel,04/23/2020,0
12,Magallanes,12402,Torres del Paine,04/23/2020,0
15,Arica y Parinacota,15101,Arica,04/24/2020,224
15,Arica y Parinacota,15102,Camarones,04/24/2020,0
15,Arica y Parinacota,15202,General Lagos,04/24/2020,0
15,Arica y Parinacota,15201,Putre,04/24/2020,0
1,Tarapacá,1107,Alto Hospicio,04/24/2020,39
1,Tarapacá,1402,Camiña,04/24/2020,0
1,Tarapacá,1403,Colchane,04/24/2020,0
1,Tarapacá,1404,Huara,04/24/2020,0
1,Tarapacá,1101,Iquique,04/24/2020,58
1,Tarapacá,1405,Pica,04/24/2020,31
1,Tarapacá,1401,Pozo Almonte,04/24/2020,2
2,Antofagasta,2101,Antofagasta,04/24/2020,261
2,Antofagasta,2201,Calama,04/24/2020,35
2,Antofagasta,2302,María Elena,04/24/2020,7
2,Antofagasta,2102,Mejillones,04/24/2020,43
2,Antofagasta,2202,Ollagüe,04/24/2020,0
2,Antofagasta,2203,San Pedro de Atacama,04/24/2020,4
2,Antofagasta,2103,Sierra Gorda,04/24/2020,0
2,Antofagasta,2104,Taltal,04/24/2020,7
2,Antofagasta,2301,Tocopilla,04/24/2020,11
3,Atacama,3302,Alto del Carmen,04/24/2020,0
3,Atacama,3102,Caldera,04/24/2020,0
3,Atacama,3201,Chañaral,04/24/2020,0
3,Atacama,3101,Copiapó,04/24/2020,8
3,Atacama,3202,Diego de Almagro,04/24/2020,1
3,Atacama,3303,Freirina,04/24/2020,0
3,Atacama,3304,Huasco,04/24/2020,0
3,Atacama,3103,Tierra Amarilla,04/24/2020,5
3,Atacama,3301,Vallenar,04/24/2020,7
4,Coquimbo,4103,Andacollo,04/24/2020,0
4,Coquimbo,4202,Canela,04/24/2020,0
4,Coquimbo,4302,Combarbalá,04/24/2020,0
4,Coquimbo,4102,Coquimbo,04/24/2020,24
4,Coquimbo,4201,Illapel,04/24/2020,18
4,Coquimbo,4104,La Higuera,04/24/2020,0
4,Coquimbo,4101,La Serena,04/24/2020,18
4,Coquimbo,4203,Los Vilos,04/24/2020,1
4,Coquimbo,4303,Monte Patria,04/24/2020,0
4,Coquimbo,4301,Ovalle,04/24/2020,9
4,Coquimbo,4105,Paiguano,04/24/2020,0
4,Coquimbo,4304,Punitaqui,04/24/2020,1
4,Coquimbo,4305,Río Hurtado,04/24/2020,1
4,Coquimbo,4204,Salamanca,04/24/2020,7
4,Coquimbo,4106,Vicuña,04/24/2020,0
5,Valparaíso,5602,Algarrobo,04/24/2020,9
5,Valparaíso,5402,Cabildo,04/24/2020,0
5,Valparaíso,5502,Calera,04/24/2020,22
5,Valparaíso,5302,Calle Larga,04/24/2020,6
5,Valparaíso,5603,Cartagena,04/24/2020,6
5,Valparaíso,5102,Casablanca,04/24/2020,3
5,Valparaíso,5702,Catemu,04/24/2020,0
5,Valparaíso,5103,Concón,04/24/2020,13
5,Valparaíso,5604,El Quisco,04/24/2020,11
5,Valparaíso,5605,El Tabo,04/24/2020,9
5,Valparaíso,5503,Hijuelas,04/24/2020,1
5,Valparaíso,5201,Isla de Pascua,04/24/2020,5
5,Valparaíso,5104,Juan Fernández,04/24/2020,0
5,Valparaíso,5504,La Cruz,04/24/2020,8
5,Valparaíso,5401,La Ligua,04/24/2020,2
5,Valparaíso,5802,Limache,04/24/2020,23
5,Valparaíso,5703,Llaillay,04/24/2020,2
5,Valparaíso,5301,Los Andes,04/24/2020,6
5,Valparaíso,5506,Nogales,04/24/2020,0
5,Valparaíso,5803,Olmué,04/24/2020,2
5,Valparaíso,5704,Panquehue,04/24/2020,0
5,Valparaíso,5403,Papudo,04/24/2020,0
5,Valparaíso,5404,Petorca,04/24/2020,6
5,Valparaíso,5105,Puchuncaví,04/24/2020,0
5,Valparaíso,5705,Putaendo,04/24/2020,5
5,Valparaíso,5501,Quillota,04/24/2020,22
5,Valparaíso,5801,Quilpué,04/24/2020,30
5,Valparaíso,5107,Quintero,04/24/2020,6
5,Valparaíso,5303,Rinconada,04/24/2020,2
5,Valparaíso,5601,San Antonio,04/24/2020,46
5,Valparaíso,5304,San Esteban,04/24/2020,1
5,Valparaíso,5701,San Felipe,04/24/2020,6
5,Valparaíso,5706,Santa María,04/24/2020,2
5,Valparaíso,5606,Santo Domingo,04/24/2020,17
5,Valparaíso,5101,Valparaíso,04/24/2020,67
5,Valparaíso,5804,Villa Alemana,04/24/2020,14
5,Valparaíso,5109,Viña del Mar,04/24/2020,103
5,Valparaíso,5405,Zapallar,04/24/2020,0
13,Metropolitana,13502,Alhué,04/24/2020,0
13,Metropolitana,13402,Buin,04/24/2020,53
13,Metropolitana,13403,Calera de Tango,04/24/2020,15
13,Metropolitana,13102,Cerrillos,04/24/2020,66
13,Metropolitana,13103,Cerro Navia,04/24/2020,118
13,Metropolitana,13301,Colina,04/24/2020,95
13,Metropolitana,13104,Conchalí,04/24/2020,98
13,Metropolitana,13503,Curacaví,04/24/2020,15
13,Metropolitana,13105,El Bosque,04/24/2020,145
13,Metropolitana,13602,El Monte,04/24/2020,13
13,Metropolitana,13106,Estación Central,04/24/2020,162
13,Metropolitana,13107,Huechuraba,04/24/2020,77
13,Metropolitana,13108,Independencia,04/24/2020,196
13,Metropolitana,13603,Isla de Maipo,04/24/2020,11
13,Metropolitana,13109,La Cisterna,04/24/2020,73
13,Metropolitana,13110,La Florida,04/24/2020,282
13,Metropolitana,13111,La Granja,04/24/2020,80
13,Metropolitana,13112,La Pintana,04/24/2020,128
13,Metropolitana,13113,La Reina,04/24/2020,65
13,Metropolitana,13302,Lampa,04/24/2020,58
13,Metropolitana,13114,Las Condes,04/24/2020,346
13,Metropolitana,13115,Lo Barnechea,04/24/2020,170
13,Metropolitana,13116,Lo Espejo,04/24/2020,80
13,Metropolitana,13117,Lo Prado,04/24/2020,88
13,Metropolitana,13118,Macul,04/24/2020,89
13,Metropolitana,13119,Maipú,04/24/2020,364
13,Metropolitana,13504,María Pinto,04/24/2020,1
13,Metropolitana,13501,Melipilla,04/24/2020,40
13,Metropolitana,13120,Ñuñoa,04/24/2020,269
13,Metropolitana,13604,Padre Hurtado,04/24/2020,35
13,Metropolitana,13404,Paine,04/24/2020,13
13,Metropolitana,13121,Pedro Aguirre Cerda,04/24/2020,109
13,Metropolitana,13605,Peñaflor,04/24/2020,44
13,Metropolitana,13122,Peñalolén,04/24/2020,209
13,Metropolitana,13202,Pirque,04/24/2020,16
13,Metropolitana,13123,Providencia,04/24/2020,196
13,Metropolitana,13124,Pudahuel,04/24/2020,137
13,Metropolitana,13201,Puente Alto,04/24/2020,688
13,Metropolitana,13125,Quilicura,04/24/2020,164
13,Metropolitana,13126,Quinta Normal,04/24/2020,172
13,Metropolitana,13127,Recoleta,04/24/2020,174
13,Metropolitana,13128,Renca,04/24/2020,107
13,Metropolitana,13401,San Bernardo,04/24/2020,318
13,Metropolitana,13129,San Joaquín,04/24/2020,118
13,Metropolitana,13203,San José de Maipo,04/24/2020,7
13,Metropolitana,13130,San Miguel,04/24/2020,152
13,Metropolitana,13505,San Pedro,04/24/2020,2
13,Metropolitana,13131,San Ramón,04/24/2020,66
13,Metropolitana,13101,Santiago,04/24/2020,608
13,Metropolitana,13601,Talagante,04/24/2020,30
13,Metropolitana,13303,Tiltil,04/24/2020,5
13,Metropolitana,13132,Vitacura,04/24/2020,133
6,O’Higgins,6302,Chépica,04/24/2020,0
6,O’Higgins,6303,Chimbarongo,04/24/2020,2
6,O’Higgins,6102,Codegua,04/24/2020,1
6,O’Higgins,6103,Coinco,04/24/2020,1
6,O’Higgins,6104,Coltauco,04/24/2020,0
6,O’Higgins,6105,Doñihue,04/24/2020,1
6,O’Higgins,6106,Graneros,04/24/2020,2
6,O’Higgins,6202,La Estrella,04/24/2020,0
6,O’Higgins,6107,Las Cabras,04/24/2020,3
6,O’Higgins,6203,Litueche,04/24/2020,1
6,O’Higgins,6304,Lolol,04/24/2020,0
6,O’Higgins,6108,Machalí,04/24/2020,16
6,O’Higgins,6109,Malloa,04/24/2020,0
6,O’Higgins,6204,Marchihue,04/24/2020,0
6,O’Higgins,6110,Mostazal,04/24/2020,0
6,O’Higgins,6305,Nancagua,04/24/2020,0
6,O’Higgins,6205,Navidad,04/24/2020,0
6,O’Higgins,6111,Olivar,04/24/2020,6
6,O’Higgins,6306,Palmilla,04/24/2020,0
6,O’Higgins,6206,Paredones,04/24/2020,0
6,O’Higgins,6307,Peralillo,04/24/2020,0
6,O’Higgins,6112,Peumo,04/24/2020,1
6,O’Higgins,6113,Pichidegua,04/24/2020,0
6,O’Higgins,6201,Pichilemu,04/24/2020,0
6,O’Higgins,6308,Placilla,04/24/2020,1
6,O’Higgins,6309,Pumanque,04/24/2020,0
6,O’Higgins,6114,Quinta de Tilcoco,04/24/2020,1
6,O’Higgins,6101,Rancagua,04/24/2020,28
6,O’Higgins,6115,Rengo,04/24/2020,3
6,O’Higgins,6116,Requínoa,04/24/2020,3
6,O’Higgins,6301,San Fernando,04/24/2020,5
6,O’Higgins,6117,San Vicente,04/24/2020,4
6,O’Higgins,6310,Santa Cruz,04/24/2020,2
7,Maule,7201,Cauquenes,04/24/2020,12
7,Maule,7202,Chanco,04/24/2020,2
7,Maule,7402,Colbún,04/24/2020,6
7,Maule,7102,Constitución,04/24/2020,18
7,Maule,7103,Curepto,04/24/2020,8
7,Maule,7301,Curicó,04/24/2020,31
7,Maule,7104,Empedrado,04/24/2020,0
7,Maule,7302,Hualañé,04/24/2020,0
7,Maule,7303,Licantén,04/24/2020,2
7,Maule,7401,Linares,04/24/2020,22
7,Maule,7403,Longaví,04/24/2020,4
7,Maule,7105,Maule,04/24/2020,22
7,Maule,7304,Molina,04/24/2020,7
7,Maule,7404,Parral,04/24/2020,9
7,Maule,7106,Pelarco,04/24/2020,5
7,Maule,7203,Pelluhue,04/24/2020,2
7,Maule,7107,Pencahue,04/24/2020,3
7,Maule,7305,Rauco,04/24/2020,2
7,Maule,7405,Retiro,04/24/2020,1
7,Maule,7108,Río Claro,04/24/2020,7
7,Maule,7306,Romeral,04/24/2020,13
7,Maule,7307,Sagrada Familia,04/24/2020,2
7,Maule,7109,San Clemente,04/24/2020,9
7,Maule,7406,San Javier,04/24/2020,20
7,Maule,7110,San Rafael,04/24/2020,3
7,Maule,7101,Talca,04/24/2020,145
7,Maule,7308,Teno,04/24/2020,2
7,Maule,7309,Vichuquén,04/24/2020,0
7,Maule,7407,Villa Alegre,04/24/2020,1
7,Maule,7408,Yerbas Buenas,04/24/2020,1
16,Ñuble,16102,Bulnes,04/24/2020,59
16,Ñuble,16101,Chillán,04/24/2020,411
16,Ñuble,16103,Chillán Viejo,04/24/2020,52
16,Ñuble,16202,Cobquecura,04/24/2020,0
16,Ñuble,16203,Coelemu,04/24/2020,4
16,Ñuble,16302,Coihueco,04/24/2020,24
16,Ñuble,16104,El Carmen,04/24/2020,3
16,Ñuble,16204,Ninhue,04/24/2020,4
16,Ñuble,16303,Ñiquén,04/24/2020,3
16,Ñuble,16105,Pemuco,04/24/2020,5
16,Ñuble,16106,Pinto,04/24/2020,11
16,Ñuble,16205,Portezuelo,04/24/2020,0
16,Ñuble,16107,Quillón,04/24/2020,26
16,Ñuble,16201,Quirihue,04/24/2020,4
16,Ñuble,16206,Ránquil,04/24/2020,9
16,Ñuble,16301,San Carlos,04/24/2020,34
16,Ñuble,16304,San Fabián,04/24/2020,7
16,Ñuble,16108,San Ignacio,04/24/2020,5
16,Ñuble,16305,San Nicolás,04/24/2020,14
16,Ñuble,16207,Treguaco,04/24/2020,0
16,Ñuble,16109,Yungay,04/24/2020,46
8,Biobío,8314,Alto Biobío,04/24/2020,0
8,Biobío,8302,Antuco,04/24/2020,0
8,Biobío,8202,Arauco,04/24/2020,6
8,Biobío,8303,Cabrero,04/24/2020,13
8,Biobío,8203,Cañete,04/24/2020,0
8,Biobío,8103,Chiguayante,04/24/2020,57
8,Biobío,8101,Concepción,04/24/2020,136
8,Biobío,8204,Contulmo,04/24/2020,0
8,Biobío,8102,Coronel,04/24/2020,16
8,Biobío,8205,Curanilahue,04/24/2020,2
8,Biobío,8104,Florida,04/24/2020,3
8,Biobío,8112,Hualpén,04/24/2020,103
8,Biobío,8105,Hualqui,04/24/2020,19
8,Biobío,8304,Laja,04/24/2020,10
8,Biobío,8201,Lebu,04/24/2020,0
8,Biobío,8206,Los Álamos,04/24/2020,1
8,Biobío,8301,Los Ángeles,04/24/2020,31
8,Biobío,8106,Lota,04/24/2020,1
8,Biobío,8305,Mulchén,04/24/2020,5
8,Biobío,8306,Nacimiento,04/24/2020,10
8,Biobío,8307,Negrete,04/24/2020,2
8,Biobío,8107,Penco,04/24/2020,17
8,Biobío,8308,Quilaco,04/24/2020,0
8,Biobío,8309,Quilleco,04/24/2020,1
8,Biobío,8108,San Pedro de la Paz,04/24/2020,99
8,Biobío,8310,San Rosendo,04/24/2020,0
8,Biobío,8311,Santa Bárbara,04/24/2020,3
8,Biobío,8109,Santa Juana,04/24/2020,2
8,Biobío,8110,Talcahuano,04/24/2020,90
8,Biobío,8207,Tirúa,04/24/2020,4
8,Biobío,8111,Tomé,04/24/2020,50
8,Biobío,8312,Tucapel,04/24/2020,1
8,Biobío,8313,Yumbel,04/24/2020,6
9,Araucanía,9201,Angol,04/24/2020,75
9,Araucanía,9102,Carahue,04/24/2020,30
9,Araucanía,9121,Cholchol,04/24/2020,5
9,Araucanía,9202,Collipulli,04/24/2020,2
9,Araucanía,9103,Cunco,04/24/2020,6
9,Araucanía,9203,Curacautín,04/24/2020,6
9,Araucanía,9104,Curarrehue,04/24/2020,4
9,Araucanía,9204,Ercilla,04/24/2020,8
9,Araucanía,9105,Freire,04/24/2020,7
9,Araucanía,9106,Galvarino,04/24/2020,2
9,Araucanía,9107,Gorbea,04/24/2020,12
9,Araucanía,9108,Lautaro,04/24/2020,34
9,Araucanía,9109,Loncoche,04/24/2020,9
9,Araucanía,9205,Lonquimay,04/24/2020,0
9,Araucanía,9206,Los Sauces,04/24/2020,0
9,Araucanía,9207,Lumaco,04/24/2020,0
9,Araucanía,9110,Melipeuco,04/24/2020,0
9,Araucanía,9111,Nueva Imperial,04/24/2020,36
9,Araucanía,9112,Padre Las Casas,04/24/2020,78
9,Araucanía,9113,Perquenco,04/24/2020,6
9,Araucanía,9114,Pitrufquén,04/24/2020,19
9,Araucanía,9115,Pucón,04/24/2020,12
9,Araucanía,9208,Purén,04/24/2020,2
9,Araucanía,9209,Renaico,04/24/2020,4
9,Araucanía,9116,Saavedra,04/24/2020,15
9,Araucanía,9101,Temuco,04/24/2020,644
9,Araucanía,9117,Teodoro Schmidt,04/24/2020,6
9,Araucanía,9118,Toltén,04/24/2020,6
9,Araucanía,9210,Traiguén,04/24/2020,3
9,Araucanía,9211,Victoria,04/24/2020,55
9,Araucanía,9119,Vilcún,04/24/2020,39
9,Araucanía,9120,Villarrica,04/24/2020,19
14,Los Ríos,14102,Corral,04/24/2020,1
14,Los Ríos,14202,Futrono,04/24/2020,5
14,Los Ríos,14201,La Unión,04/24/2020,27
14,Los Ríos,14203,Lago Ranco,04/24/2020,2
14,Los Ríos,14103,Lanco,04/24/2020,5
14,Los Ríos,14104,Los Lagos,04/24/2020,0
14,Los Ríos,14105,Máfil,04/24/2020,2
14,Los Ríos,14106,Mariquina,04/24/2020,9
14,Los Ríos,14107,Paillaco,04/24/2020,2
14,Los Ríos,14108,Panguipulli,04/24/2020,0
14,Los Ríos,14204,Río Bueno,04/24/2020,10
14,Los Ríos,14101,Valdivia,04/24/2020,105
10,Los Lagos,10202,Ancud,04/24/2020,9
10,Los Lagos,10102,Calbuco,04/24/2020,7
10,Los Lagos,10201,Castro,04/24/2020,7
10,Los Lagos,10401,Chaitén,04/24/2020,1
10,Los Lagos,10203,Chonchi,04/24/2020,0
10,Los Lagos,10103,Cochamó,04/24/2020,1
10,Los Lagos,10204,Curaco de Vélez,04/24/2020,0
10,Los Lagos,10205,Dalcahue,04/24/2020,0
10,Los Lagos,10104,Fresia,04/24/2020,0
10,Los Lagos,10105,Frutillar,04/24/2020,6
10,Los Lagos,10402,Futaleufú,04/24/2020,0
10,Los Lagos,10403,Hualaihué,04/24/2020,3
10,Los Lagos,10107,Llanquihue,04/24/2020,1
10,Los Lagos,10106,Los Muermos,04/24/2020,1
10,Los Lagos,10108,Maullín,04/24/2020,1
10,Los Lagos,10301,Osorno,04/24/2020,278
10,Los Lagos,10404,Palena,04/24/2020,0
10,Los Lagos,10101,Puerto Montt,04/24/2020,73
10,Los Lagos,10302,Puerto Octay,04/24/2020,2
10,Los Lagos,10109,Puerto Varas,04/24/2020,9
10,Los Lagos,10206,Puqueldón,04/24/2020,0
10,Los Lagos,10303,Purranque,04/24/2020,17
10,Los Lagos,10304,Puyehue,04/24/2020,1
10,Los Lagos,10207,Queilén,04/24/2020,0
10,Los Lagos,10208,Quellón,04/24/2020,0
10,Los Lagos,10209,Quemchi,04/24/2020,0
10,Los Lagos,10210,Quinchao,04/24/2020,1
10,Los Lagos,10305,Río Negro,04/24/2020,5
10,Los Lagos,10306,San Juan de la Costa,04/24/2020,22
10,Los Lagos,10307,San Pablo,04/24/2020,8
11,Aysén,11201,Aisén,04/24/2020,1
11,Aysén,11401,Chile Chico,04/24/2020,1
11,Aysén,11202,Cisnes,04/24/2020,0
11,Aysén,11301,Cochrane,04/24/2020,0
11,Aysén,11101,Coyhaique,04/24/2020,3
11,Aysén,11203,Guaitecas,04/24/2020,0
11,Aysén,11102,Lago Verde,04/24/2020,0
11,Aysén,11302,O'Higgins,04/24/2020,0
11,Aysén,11402,Río Ibáñez,04/24/2020,0
11,Aysén,11303,Tortel,04/24/2020,0
12,Magallanes,12202,Antártica,04/24/2020,0
12,Magallanes,12201,Cabo de Hornos,04/24/2020,17
12,Magallanes,12102,Laguna Blanca,04/24/2020,0
12,Magallanes,12401,Natales,04/24/2020,7
12,Magallanes,12301,Porvenir,04/24/2020,8
12,Magallanes,12302,Primavera,04/24/2020,1
12,Magallanes,12101,Punta Arenas,04/24/2020,581
12,Magallanes,12103,Río Verde,04/24/2020,0
12,Magallanes,12104,San Gregorio,04/24/2020,0
12,Magallanes,12303,Timaukel,04/24/2020,0
12,Magallanes,12402,Torres del Paine,04/24/2020,0
15,Arica y Parinacota,15101,Arica,04/25/2020,235
15,Arica y Parinacota,15102,Camarones,04/25/2020,0
15,Arica y Parinacota,15202,General Lagos,04/25/2020,0
15,Arica y Parinacota,15201,Putre,04/25/2020,0
1,Tarapacá,1107,Alto Hospicio,04/25/2020,44
1,Tarapacá,1402,Camiña,04/25/2020,0
1,Tarapacá,1403,Colchane,04/25/2020,0
1,Tarapacá,1404,Huara,04/25/2020,0
1,Tarapacá,1101,Iquique,04/25/2020,63
1,Tarapacá,1405,Pica,04/25/2020,31
1,Tarapacá,1401,Pozo Almonte,04/25/2020,2
2,Antofagasta,2101,Antofagasta,04/25/2020,273
2,Antofagasta,2201,Calama,04/25/2020,40
2,Antofagasta,2302,María Elena,04/25/2020,9
2,Antofagasta,2102,Mejillones,04/25/2020,49
2,Antofagasta,2202,Ollagüe,04/25/2020,0
2,Antofagasta,2203,San Pedro de Atacama,04/25/2020,4
2,Antofagasta,2103,Sierra Gorda,04/25/2020,0
2,Antofagasta,2104,Taltal,04/25/2020,7
2,Antofagasta,2301,Tocopilla,04/25/2020,11
3,Atacama,3302,Alto del Carmen,04/25/2020,0
3,Atacama,3102,Caldera,04/25/2020,0
3,Atacama,3201,Chañaral,04/25/2020,0
3,Atacama,3101,Copiapó,04/25/2020,8
3,Atacama,3202,Diego de Almagro,04/25/2020,1
3,Atacama,3303,Freirina,04/25/2020,0
3,Atacama,3304,Huasco,04/25/2020,0
3,Atacama,3103,Tierra Amarilla,04/25/2020,5
3,Atacama,3301,Vallenar,04/25/2020,8
4,Coquimbo,4103,Andacollo,04/25/2020,0
4,Coquimbo,4202,Canela,04/25/2020,0
4,Coquimbo,4302,Combarbalá,04/25/2020,0
4,Coquimbo,4102,Coquimbo,04/25/2020,25
4,Coquimbo,4201,Illapel,04/25/2020,18
4,Coquimbo,4104,La Higuera,04/25/2020,0
4,Coquimbo,4101,La Serena,04/25/2020,19
4,Coquimbo,4203,Los Vilos,04/25/2020,1
4,Coquimbo,4303,Monte Patria,04/25/2020,0
4,Coquimbo,4301,Ovalle,04/25/2020,9
4,Coquimbo,4105,Paiguano,04/25/2020,0
4,Coquimbo,4304,Punitaqui,04/25/2020,1
4,Coquimbo,4305,Río Hurtado,04/25/2020,1
4,Coquimbo,4204,Salamanca,04/25/2020,7
4,Coquimbo,4106,Vicuña,04/25/2020,0
5,Valparaíso,5602,Algarrobo,04/25/2020,9
5,Valparaíso,5402,Cabildo,04/25/2020,1
5,Valparaíso,5502,Calera,04/25/2020,22
5,Valparaíso,5302,Calle Larga,04/25/2020,6
5,Valparaíso,5603,Cartagena,04/25/2020,6
5,Valparaíso,5102,Casablanca,04/25/2020,3
5,Valparaíso,5702,Catemu,04/25/2020,0
5,Valparaíso,5103,Concón,04/25/2020,13
5,Valparaíso,5604,El Quisco,04/25/2020,11
5,Valparaíso,5605,El Tabo,04/25/2020,9
5,Valparaíso,5503,Hijuelas,04/25/2020,1
5,Valparaíso,5201,Isla de Pascua,04/25/2020,5
5,Valparaíso,5104,Juan Fernández,04/25/2020,0
5,Valparaíso,5504,La Cruz,04/25/2020,8
5,Valparaíso,5401,La Ligua,04/25/2020,2
5,Valparaíso,5802,Limache,04/25/2020,23
5,Valparaíso,5703,Llaillay,04/25/2020,2
5,Valparaíso,5301,Los Andes,04/25/2020,6
5,Valparaíso,5506,Nogales,04/25/2020,0
5,Valparaíso,5803,Olmué,04/25/2020,2
5,Valparaíso,5704,Panquehue,04/25/2020,0
5,Valparaíso,5403,Papudo,04/25/2020,0
5,Valparaíso,5404,Petorca,04/25/2020,6
5,Valparaíso,5105,Puchuncaví,04/25/2020,0
