region;date;cases;deaths;nCFR;nCFR_LQ;nCFR_UQ;cCFR;cCFR_LQ;cCFR_UQ;letalidad_caso_cruda;letalidad_caso_aj_retraso
Biobío;2020-05-10;   899;   8;0,008860759;3,569694e-03;0,018170879;0,011711996;0,0047188890;0,02396872;0.886% (0.357% - 1.82%);1.17% (0.472% - 2.4%)
Biobío;2020-05-10;   899;   8;0,008860759;3,569694e-03;0,018170879;0,011711996;0,0047188890;0,02396872;0.886% (0.357% - 1.82%);1.17% (0.472% - 2.4%)
Biobío;2020-05-11;   932;   8;0,008505468;3,426281e-03;0,017445572;0,011460880;0,0046182235;0,02346186;0.851% (0.343% - 1.74%);1.15% (0.462% - 2.35%)
Biobío;2020-05-11;   932;   8;0,008505468;3,426281e-03;0,017445572;0,011460880;0,0046182235;0,02346186;0.851% (0.343% - 1.74%);1.15% (0.462% - 2.35%)
Biobío;2020-05-12;   942;   9;0,009603842;4,155117e-03;0,018835298;0,012795347;0,0055418911;0,02506465;0.96% (0.416% - 1.88%);1.28% (0.554% - 2.51%)
Biobío;2020-05-12;   942;   9;0,009603842;4,155117e-03;0,018835298;0,012795347;0,0055418911;0,02506465;0.96% (0.416% - 1.88%);1.28% (0.554% - 2.51%)
Biobío;2020-05-13;   975;   9;0,009237875;3,996455e-03;0,018120782;0,012480965;0,0054031744;0,02444282;0.924% (0.4% - 1.81%);1.25% (0.54% - 2.44%)
Biobío;2020-05-13;   975;   9;0,009237875;3,996455e-03;0,018120782;0,012480965;0,0054031744;0,02444282;0.924% (0.4% - 1.81%);1.25% (0.54% - 2.44%)
Biobío;2020-05-14;   995;   9;0,009029345;3,906061e-03;0,017713532;0,012161924;0,0052631998;0,02381506;0.903% (0.391% - 1.77%);1.22% (0.526% - 2.38%)
Biobío;2020-05-14;   995;   9;0,009029345;3,906061e-03;0,017713532;0,012161924;0,0052631998;0,02381506;0.903% (0.391% - 1.77%);1.22% (0.526% - 2.38%)
Biobío;2020-05-15;  1036;   9;0,008629989;3,732968e-03;0,016933375;0,011842560;0,0051226852;0,02318458;0.863% (0.373% - 1.69%);1.18% (0.512% - 2.32%)
Biobío;2020-05-15;  1036;   9;0,008629989;3,732968e-03;0,016933375;0,011842560;0,0051226852;0,02318458;0.863% (0.373% - 1.69%);1.18% (0.512% - 2.32%)
Biobío;2020-05-16;  1074;   9;0,008290155;3,585699e-03;0,016269257;0,011524852;0,0049894784;0,02258663;0.829% (0.359% - 1.63%);1.15% (0.499% - 2.26%)
Biobío;2020-05-16;  1074;   9;0,008290155;3,585699e-03;0,016269257;0,011524852;0,0049894784;0,02258663;0.829% (0.359% - 1.63%);1.15% (0.499% - 2.26%)
Biobío;2020-05-17;  1099;   9;0,008080808;3,494988e-03;0,015860032;0,011207257;0,0048493677;0,02195740;0.808% (0.349% - 1.59%);1.12% (0.485% - 2.2%)
Biobío;2020-05-17;  1099;   9;0,008080808;3,494988e-03;0,015860032;0,011207257;0,0048493677;0,02195740;0.808% (0.349% - 1.59%);1.12% (0.485% - 2.2%)
Biobío;2020-05-18;  1144;   9;0,007729469;3,342771e-03;0,015173058;0,010888682;0,0047104779;0,02133337;0.773% (0.334% - 1.52%);1.09% (0.471% - 2.13%)
Biobío;2020-05-18;  1144;   9;0,007729469;3,342771e-03;0,015173058;0,010888682;0,0047104779;0,02133337;0.773% (0.334% - 1.52%);1.09% (0.471% - 2.13%)
Biobío;2020-05-19;  1172;   9;0,007525870;3,254573e-03;0,014774854;0,010570314;0,0045732589;0,02071657;0.753% (0.325% - 1.48%);1.06% (0.457% - 2.07%)
Biobío;2020-05-19;  1172;   9;0,007525870;3,254573e-03;0,014774854;0,010570314;0,0045732589;0,02071657;0.753% (0.325% - 1.48%);1.06% (0.457% - 2.07%)
Biobío;2020-05-20;  1224;   9;0,007174888;3,102548e-03;0,014088207;0,010253136;0,0044380979;0,02010875;0.717% (0.31% - 1.41%);1.03% (0.444% - 2.01%)
Biobío;2020-05-20;  1224;   9;0,007174888;3,102548e-03;0,014088207;0,010253136;0,0044380979;0,02010875;0.717% (0.31% - 1.41%);1.03% (0.444% - 2.01%)
Biobío;2020-05-21;  1263;   9;0,006932409;2,997534e-03;0,013613694;0,009938358;0,0042999634;0,01948727;0.693% (0.3% - 1.36%);0.994% (0.43% - 1.95%)
Biobío;2020-05-21;  1263;   9;0,006932409;2,997534e-03;0,013613694;0,009938358;0,0042999634;0,01948727;0.693% (0.3% - 1.36%);0.994% (0.43% - 1.95%)
Biobío;2020-05-22;  1311;  10;0,007487521;3,429321e-03;0,014165870;0,010829017;0,0049639403;0,02045939;0.749% (0.343% - 1.42%);1.08% (0.496% - 2.05%)
Biobío;2020-05-23;  1354;  10;0,007228916;3,310693e-03;0,013678200;0,010480187;0,0048017673;0,01979565;0.723% (0.331% - 1.37%);1.05% (0.48% - 1.98%)
Biobío;2020-05-24;  1414;  10;0,006896552;3,158249e-03;0,013051269;0,010135003;0,0046446078;0,01915212;0.69% (0.316% - 1.31%);1.01% (0.464% - 1.92%)
Biobío;2020-05-25;  1458;  10;0,006671609;3,055089e-03;0,012626858;0,009794254;0,0044876013;0,01850893;0.667% (0.306% - 1.26%);0.979% (0.449% - 1.85%)
Biobío;2020-05-26;  1502;  10;0,006460876;2,958454e-03;0,012229179;0,009458165;0,0043317245;0,01787007;0.646% (0.296% - 1.22%);0.946% (0.433% - 1.79%)
Biobío;2020-05-27;  1565;  10;0,006181319;2,830273e-03;0,011701504;0,009128516;0,0041820588;0,01725639;0.618% (0.283% - 1.17%);0.913% (0.418% - 1.73%)
Biobío;2020-05-28;  1677;  10;0,005739796;2,627859e-03;0,010867841;0,008807148;0,0040344641;0,01665095;0.574% (0.263% - 1.09%);0.881% (0.403% - 1.67%)
Biobío;2020-05-29;  1778;  11;0,005991612;2,876839e-03;0,010991099;0,009435393;0,0045329581;0,01728076;0.599% (0.288% - 1.1%);0.944% (0.453% - 1.73%)
Biobío;2020-05-30;  1888;  11;0,005621135;2,698746e-03;0,010313098;0,009084632;0,0043638317;0,01663970;0.562% (0.27% - 1.03%);0.908% (0.436% - 1.66%)
Biobío;2020-05-31;  1979;  11;0,005347594;2,567268e-03;0,009812358;0,008728002;0,0041921611;0,01598871;0.535% (0.257% - 0.981%);0.873% (0.419% - 1.6%)
Biobío;2020-06-01;  2070;  11;0,005099439;2,448006e-03;0,009357993;0,008364832;0,0040199610;0,01533542;0.51% (0.245% - 0.936%);0.836% (0.402% - 1.53%)
Biobío;2020-06-02;  2082;  11;0,005068424;2,433101e-03;0,009301197;0,007999438;0,0038427838;0,01466293;0.507% (0.243% - 0.93%);0.8% (0.384% - 1.47%)
Biobío;2020-06-03;  2215;  11;0,004748338;2,279290e-03;0,008714972;0,007640393;0,0036693002;0,01400416;0.475% (0.228% - 0.871%);0.764% (0.367% - 1.4%)
Biobío;2020-06-04;  2301;  13;0,005474453;2,831833e-03;0,009543221;0,008756173;0,0045339225;0,01525039;0.547% (0.283% - 0.954%);0.876% (0.453% - 1.53%)
Biobío;2020-06-05;  2379;  13;0,005286344;2,734425e-03;0,009215953;0,008364552;0,0043282080;0,01456177;0.529% (0.273% - 0.922%);0.836% (0.433% - 1.46%)
Biobío;2020-06-06;  2490;  13;0,005039899;2,606819e-03;0,008787123;0,007993182;0,0041375880;0,01392340;0.504% (0.261% - 0.879%);0.799% (0.414% - 1.39%)
Biobío;2020-06-07;  2595;  11;0,004827031;2,496610e-03;0,008416656;0,007641788;0,0039554658;0,01331323;0.483% (0.25% - 0.842%);0.764% (0.396% - 1.33%)
Biobío;2020-06-08;  2651;  11;0,004720692;2,441558e-03;0,008231565;0,007308812;0,0037817681;0,01273105;0.472% (0.244% - 0.823%);0.731% (0.378% - 1.27%)
Biobío;2020-06-09;  2694;  11;0,004642166;2,400906e-03;0,008094876;0,006993611;0,0036184558;0,01218348;0.464% (0.24% - 0.809%);0.699% (0.362% - 1.22%)
Biobío;2020-06-10;  2846;  11;0,004384362;2,267454e-03;0,007646062;0,006698351;0,0034667254;0,01167457;0.438% (0.227% - 0.765%);0.67% (0.347% - 1.17%)
Biobío;2020-06-11;  2974;  12;0,004537522;2,418184e-03;0,007746801;0,006959337;0,0037105924;0,01187124;0.454% (0.242% - 0.775%);0.696% (0.371% - 1.19%)
Biobío;2020-06-12;  3103;  14;0,005010020;2,806700e-03;0,008249824;0,007708393;0,0043204069;0,01268155;0.501% (0.281% - 0.825%);0.771% (0.432% - 1.27%)
Biobío;2020-06-13;  3269;  16;0,005379747;3,136930e-03;0,008599566;0,008389312;0,0048953974;0,01340078;0.538% (0.314% - 0.86%);0.839% (0.49% - 1.34%)
Biobío;2020-06-14;  3401;  18;0,005771567;3,478331e-03;0,008998406;0,009002936;0,0054298986;0,01402644;0.577% (0.348% - 0.9%);0.9% (0.543% - 1.4%)
Biobío;2020-06-15;  3460;  19;0,005968368;3,649332e-03;0,009202680;0,009095116;0,0055640867;0,01401176;0.597% (0.365% - 0.92%);0.91% (0.556% - 1.4%)
Biobío;2020-06-16;  3515;  19;0,005871991;3,590344e-03;0,009054313;0,008725873;0,0053379830;0,01344458;0.587% (0.359% - 0.905%);0.873% (0.534% - 1.34%)
Biobío;2020-06-17;  4015;  25;0,006656426;4,352671e-03;0,009738096;0,010887203;0,0071242388;0,01591267;0.666% (0.435% - 0.974%);1.09% (0.712% - 1.59%)
Biobío;2020-06-18;  4183;  28;0,007118311;4,772277e-03;0,010207202;0,011658465;0,0078228352;0,01670399;0.712% (0.477% - 1.02%);1.17% (0.782% - 1.67%)
Biobío;2020-06-19;  4401;  31;0,007455732;5,105143e-03;0,010509102;0,012334394;0,0084528099;0,01737070;0.746% (0.511% - 1.05%);1.23% (0.845% - 1.74%)
Biobío;2020-06-20;  4658;  32;0,007254342;4,998664e-03;0,010172839;0,012169196;0,0083903881;0,01704650;0.725% (0.5% - 1.02%);1.22% (0.839% - 1.7%)
Biobío;2020-06-21;  4911;  34;0,007288630;5,081897e-03;0,010122273;0,012322178;0,0085986820;0,01709830;0.729% (0.508% - 1.01%);1.23% (0.86% - 1.71%)
Coquimbo;2020-05-28;   482;   2;0,003311258;8,383029e-05;0,018310114;0,017226343;0,0004364187;0,09236105;0.331% (0.00838% - 1.83%);1.72% (0.0436% - 9.24%)
Coquimbo;2020-05-29;   537;   2;0,002801120;7,091572e-05;0,015507282;0,013862806;0,0003515744;0,07497131;0.28% (0.00709% - 1.55%);1.39% (0.0352% - 7.5%)
Coquimbo;2020-05-30;   597;   2;0,002398082;6,071232e-05;0,013288244;0,011231212;0,0002844293;0,06101830;0.24% (0.00607% - 1.33%);1.12% (0.0284% - 6.1%)
Coquimbo;2020-05-31;   628;   2;0,002232143;5,651137e-05;0,012373434;0,009180326;0,0002322465;0,05005682;0.223% (0.00565% - 1.24%);0.918% (0.0232% - 5.01%)
Coquimbo;2020-06-01;   668;   2;0,002049180;5,187941e-05;0,011363966;0,007583691;0,0001917832;0,04148569;0.205% (0.00519% - 1.14%);0.758% (0.0192% - 4.15%)
Coquimbo;2020-06-02;   687;   2;0,001972387;4,993526e-05;0,010940016;0,006349136;0,0001602265;0,03475761;0.197% (0.00499% - 1.09%);0.635% (0.016% - 3.48%)
Coquimbo;2020-06-03;   718;   4;0,005576208;1,151428e-03;0,016208905;0,016193433;0,0033567402;0,04665697;0.558% (0.115% - 1.62%);1.62% (0.336% - 4.67%)
Coquimbo;2020-06-04;   772;   4;0,005067568;1,046276e-03;0,014737598;0,013992146;0,0029003744;0,04041975;0.507% (0.105% - 1.47%);1.4% (0.29% - 4.04%)
Coquimbo;2020-06-05;   832;   5;0,006134969;1,674027e-03;0,015632909;0,016361560;0,0044842639;0,04143947;0.613% (0.167% - 1.56%);1.64% (0.448% - 4.14%)
Coquimbo;2020-06-06;   898;   5;0,005571031;1,519942e-03;0,014202155;0,014516338;0,0039625341;0,03668942;0.557% (0.152% - 1.42%);1.45% (0.396% - 3.67%)
Coquimbo;2020-06-07;   990;   4;0,004938272;1,347103e-03;0,012595293;0,012983551;0,0035495555;0,03291628;0.494% (0.135% - 1.26%);1.3% (0.355% - 3.29%)
Coquimbo;2020-06-08;  1123;   5;0,005302227;1,723793e-03;0,012329930;0,014588343;0,0047496935;0,03368883;0.53% (0.172% - 1.23%);1.46% (0.475% - 3.37%)
Coquimbo;2020-06-09;  1175;   5;0,005025126;1,633597e-03;0,011687714;0,013137067;0,0042744814;0,03035831;0.503% (0.163% - 1.17%);1.31% (0.427% - 3.04%)
Coquimbo;2020-06-10;  1256;   6;0,005576208;2,049037e-03;0,012097280;0,014192360;0,0052227422;0,03061644;0.558% (0.205% - 1.21%);1.42% (0.522% - 3.06%)
Coquimbo;2020-06-11;  1345;   7;0,006008584;2,419073e-03;0,012340570;0,014914947;0,0060212799;0,03050908;0.601% (0.242% - 1.23%);1.49% (0.602% - 3.05%)
Coquimbo;2020-06-12;  1438;   7;0,005564388;2,240012e-03;0,011430966;0,013462733;0,0054289073;0,02753829;0.556% (0.224% - 1.14%);1.35% (0.543% - 2.75%)
Coquimbo;2020-06-13;  1512;   8;0,006006006;2,596427e-03;0,011799760;0,013928176;0,0060358225;0,02727654;0.601% (0.26% - 1.18%);1.39% (0.604% - 2.73%)
Coquimbo;2020-06-14;  1556;  10;0,007267442;3,490361e-03;0,013324351;0,015814206;0,0076130415;0,02890566;0.727% (0.349% - 1.33%);1.58% (0.761% - 2.89%)
Coquimbo;2020-06-15;  1676;  10;0,006684492;3,209990e-03;0,012258557;0,014425096;0,0069408671;0,02637678;0.668% (0.321% - 1.23%);1.44% (0.694% - 2.64%)
Coquimbo;2020-06-16;  1720;  10;0,006493506;3,118151e-03;0,011909269;0,013221982;0,0063608400;0,02419097;0.649% (0.312% - 1.19%);1.32% (0.636% - 2.42%)
Coquimbo;2020-06-17;  1980;  12;0,006666667;3,449369e-03;0,011616339;0,014610284;0,0075746701;0,02539246;0.667% (0.345% - 1.16%);1.46% (0.757% - 2.54%)
Coquimbo;2020-06-18;  2076;  15;0,007911392;4,434511e-03;0,013015117;0,016876886;0,0094735926;0,02767677;0.791% (0.443% - 1.3%);1.69% (0.947% - 2.77%)
Coquimbo;2020-06-19;  2195;  16;0,007940447;4,545265e-03;0,012862839;0,016655382;0,0095457019;0,02689696;0.794% (0.455% - 1.29%);1.67% (0.955% - 2.69%)
Coquimbo;2020-06-20;  2273;  16;0,007644529;4,375638e-03;0,012384625;0,015414637;0,0088355754;0,02491137;0.764% (0.438% - 1.24%);1.54% (0.884% - 2.49%)
Coquimbo;2020-06-21;  2359;  17;0,007801744;4,551181e-03;0,012462050;0,015172650;0,0088662839;0,02419144;0.78% (0.455% - 1.25%);1.52% (0.887% - 2.42%)
Los Lagos;2020-04-17;   412;   6;0,036764706;1,204332e-02;0,083709950;0,114024101;0,0379437129;0,24557678;3.68% (1.2% - 8.37%);11.4% (3.79% - 24.6%)
Los Lagos;2020-04-18;   416;   6;0,035714286;1,169624e-02;0,081375705;0,097370786;0,0326064896;0,21414498;3.57% (1.17% - 8.14%);9.74% (3.26% - 21.4%)
Los Lagos;2020-04-19;   421;   6;0,034482759;1,128955e-02;0,078634730;0,084806590;0,0280912567;0,18679434;3.45% (1.13% - 7.86%);8.48% (2.81% - 18.7%)
Los Lagos;2020-04-20;   424;   6;0,033783784;1,105883e-02;0,077076988;0,075052698;0,0246747066;0,16562617;3.38% (1.11% - 7.71%);7.51% (2.47% - 16.6%)
Los Lagos;2020-04-21;   432;   6;0,032051282;1,048730e-02;0,073209506;0,067357984;0,0223015123;0,15067873;3.21% (1.05% - 7.32%);6.74% (2.23% - 15.1%)
Los Lagos;2020-04-22;   445;   6;0,029585799;9,674813e-03;0,067690004;0,061202764;0,0200930005;0,13658677;2.96% (0.967% - 6.77%);6.12% (2.01% - 13.7%)
Los Lagos;2020-04-23;   454;   7;0,033707865;1,246880e-02;0,071920980;0,067391713;0,0251405286;0,14097956;3.37% (1.25% - 7.19%);6.74% (2.51% - 14.1%)
Los Lagos;2020-04-24;   460;   8;0,038043478;1,542997e-02;0,076810520;0,072648877;0,0298178423;0,14447971;3.8% (1.54% - 7.68%);7.26% (2.98% - 14.4%)
Los Lagos;2020-04-25;   465;   8;0,037037037;1,501825e-02;0,074818840;0,067473475;0,0274875190;0,13377135;3.7% (1.5% - 7.48%);6.75% (2.75% - 13.4%)
Los Lagos;2020-04-26;   473;   8;0,035532995;1,440333e-02;0,071838372;0,062954188;0,0257282012;0,12562314;3.55% (1.44% - 7.18%);6.3% (2.57% - 12.6%)
Los Lagos;2020-04-27;   477;   8;0,034825871;1,411438e-02;0,070435422;0,059001554;0,0239745597;0,11744630;3.48% (1.41% - 7.04%);5.9% (2.4% - 11.7%)
Los Lagos;2020-04-28;   477;   9;0,039800995;1,733734e-02;0,076914948;0,063469098;0,0278074295;0,12127307;3.98% (1.73% - 7.69%);6.35% (2.78% - 12.1%)
Los Lagos;2020-04-29;   481;   9;0,039024390;1,699605e-02;0,075442933;0,060004921;0,0263236284;0,11508030;3.9% (1.7% - 7.54%);6% (2.63% - 11.5%)
Los Lagos;2020-04-30;   487;  10;0,042654028;1,968685e-02;0,079423862;0,064124470;0,0298143149;0,11852576;4.27% (1.97% - 7.94%);6.41% (2.98% - 11.9%)
Los Lagos;2020-05-01;   501;  10;0,040000000;1,845105e-02;0,074571950;0,061192577;0,0283751031;0,11304018;4% (1.85% - 7.46%);6.12% (2.84% - 11.3%)
Los Lagos;2020-05-02;   513;  10;0,037974684;1,750898e-02;0,070861389;0,058607058;0,0270684613;0,10803957;3.8% (1.75% - 7.09%);5.86% (2.71% - 10.8%)
Los Lagos;2020-05-03;   517;  10;0,037344398;1,721598e-02;0,069705234;0,056244818;0,0260406381;0,10409241;3.73% (1.72% - 6.97%);5.62% (2.6% - 10.4%)
Los Lagos;2020-05-04;   524;  10;0,036290323;1,672615e-02;0,067770202;0,054024159;0,0249359915;0,09983681;3.63% (1.67% - 6.78%);5.4% (2.49% - 9.98%)
Los Lagos;2020-05-05;   525;  10;0,036144578;1,665845e-02;0,067502502;0,051927518;0,0240611352;0,09645659;3.61% (1.67% - 6.75%);5.19% (2.41% - 9.65%)
Los Lagos;2020-05-06;   541;  10;0,033962264;1,564513e-02;0,063489775;0,049965547;0,0231150130;0,09279117;3.4% (1.56% - 6.35%);5% (2.31% - 9.28%)
Los Lagos;2020-05-07;   545;  10;0,033457249;1,541077e-02;0,062560031;0,048143421;0,0222404891;0,08939401;3.35% (1.54% - 6.26%);4.81% (2.22% - 8.94%)
Los Lagos;2020-05-08;   548;  10;0,033088235;1,523956e-02;0,061880394;0,046436320;0,0214297314;0,08623671;3.31% (1.52% - 6.19%);4.64% (2.14% - 8.62%)
Los Lagos;2020-05-09;   559;  10;0,031802120;1,464307e-02;0,059509870;0,044835792;0,0206760106;0,08329475;3.18% (1.46% - 5.95%);4.48% (2.07% - 8.33%)
Los Lagos;2020-05-10;   575;  10;0,030100334;1,385431e-02;0,056368889;0,043342762;0,0199735117;0,08054683;3.01% (1.39% - 5.64%);4.33% (2% - 8.05%)
Los Lagos;2020-05-11;   592;  10;0,028481013;1,310432e-02;0,053375552;0,041934786;0,0193171847;0,07797437;2.85% (1.31% - 5.34%);4.19% (1.93% - 7.8%)
Los Lagos;2020-05-12;   594;  11;0,031446541;1,518081e-02;0,057069525;0,045078425;0,0218091897;0,08127734;3.14% (1.52% - 5.71%);4.51% (2.18% - 8.13%)
Los Lagos;2020-05-13;   628;  11;0,028409091;1,370557e-02;0,051623514;0,043584010;0,0211362482;0,07883908;2.84% (1.37% - 5.16%);4.36% (2.11% - 7.88%)
Los Lagos;2020-05-14;   633;  11;0,028011204;1,351246e-02;0,050909071;0,042103750;0,0203297349;0,07591108;2.8% (1.35% - 5.09%);4.21% (2.03% - 7.59%)
Los Lagos;2020-05-15;   641;  11;0,027397260;1,321457e-02;0,049806199;0,040614385;0,0196628139;0,07348512;2.74% (1.32% - 4.98%);4.06% (1.97% - 7.35%)
Los Lagos;2020-05-16;   644;  11;0,027173913;1,310621e-02;0,049404841;0,039131433;0,0188882757;0,07066229;2.72% (1.31% - 4.94%);3.91% (1.89% - 7.07%)
Los Lagos;2020-05-17;   647;  11;0,026954178;1,299962e-02;0,049009898;0,037696053;0,0182415799;0,06830092;2.7% (1.3% - 4.9%);3.77% (1.82% - 6.83%)
Los Lagos;2020-05-18;   652;  11;0,026595745;1,282577e-02;0,048365507;0,036349166;0,0175730654;0,06585561;2.66% (1.28% - 4.84%);3.63% (1.76% - 6.59%)
Los Lagos;2020-05-19;   656;  12;0,028947368;1,453715e-02;0,051203675;0,038627331;0,0194220247;0,06800912;2.89% (1.45% - 5.12%);3.86% (1.94% - 6.8%)
Los Lagos;2020-05-20;   666;  12;0,028205128;1,416221e-02;0,049905517;0,037401919;0,0188228093;0,06595835;2.82% (1.42% - 4.99%);3.74% (1.88% - 6.6%)
Los Lagos;2020-05-21;   693;  13;0,028776978;1,495604e-02;0,049727698;0,039597977;0,0206286003;0,06815773;2.88% (1.5% - 4.97%);3.96% (2.06% - 6.82%)
Los Lagos;2020-05-22;   717;  13;0,027210884;1,413760e-02;0,047049201;0,038490789;0,0200288601;0,06622027;2.72% (1.41% - 4.7%);3.85% (2% - 6.62%)
Los Lagos;2020-05-23;   727;  13;0,026607539;1,382244e-02;0,046016444;0,037421650;0,0194630093;0,06438989;2.66% (1.38% - 4.6%);3.74% (1.95% - 6.44%)
Los Lagos;2020-05-24;   736;  13;0,026086957;1,355056e-02;0,045124973;0,036348405;0,0189282544;0,06265796;2.61% (1.36% - 4.51%);3.63% (1.89% - 6.27%)
Los Lagos;2020-05-25;   763;  13;0,024640657;1,279554e-02;0,042646404;0,035269687;0,0183675271;0,06083967;2.46% (1.28% - 4.26%);3.53% (1.84% - 6.08%)
Los Lagos;2020-05-26;   781;  13;0,023762376;1,233727e-02;0,041139936;0,034197298;0,0177878891;0,05895766;2.38% (1.23% - 4.11%);3.42% (1.78% - 5.9%)
Los Lagos;2020-05-27;   791;  13;0,023300971;1,209658e-02;0,040348110;0,033129527;0,0172437176;0,05718857;2.33% (1.21% - 4.03%);3.31% (1.72% - 5.72%)
Los Lagos;2020-05-28;   814;  13;0,022304833;1,157710e-02;0,038637673;0,032069436;0,0166868239;0,05537588;2.23% (1.16% - 3.86%);3.21% (1.67% - 5.54%)
Los Lagos;2020-05-29;   822;  13;0,021978022;1,140671e-02;0,038076235;0,031028457;0,0161227431;0,05353748;2.2% (1.14% - 3.81%);3.1% (1.61% - 5.35%)
Los Lagos;2020-05-30;   860;  13;0,020547945;1,066141e-02;0,035617825;0,030014780;0,0155955530;0,05181722;2.05% (1.07% - 3.56%);3% (1.56% - 5.18%)
Los Lagos;2020-05-31;   863;  13;0,020442930;1,060670e-02;0,035437191;0,029031736;0,0151017491;0,05020405;2.04% (1.06% - 3.54%);2.9% (1.51% - 5.02%)
Los Lagos;2020-06-01;   863;  13;0,020442930;1,060670e-02;0,035437191;0,028073571;0,0146037796;0,04857546;2.04% (1.06% - 3.54%);2.81% (1.46% - 4.86%)
Los Lagos;2020-06-02;   894;  13;0,019417476;1,007255e-02;0,033672577;0,027153664;0,0141054411;0,04694384;1.94% (1.01% - 3.37%);2.72% (1.41% - 4.69%)
Los Lagos;2020-06-03;   913;  13;0,018838305;9,770972e-03;0,032675326;0,026287648;0,0136700639;0,04551688;1.88% (0.977% - 3.27%);2.63% (1.37% - 4.55%)
Los Lagos;2020-06-04;   926;  13;0,018461538;9,574823e-03;0,032026354;0,025469454;0,0132324592;0,04408121;1.85% (0.957% - 3.2%);2.55% (1.32% - 4.41%)
Los Lagos;2020-06-05;   968;  13;0,017341040;8,991656e-03;0,030095224;0,024689594;0,0128220032;0,04273334;1.73% (0.899% - 3.01%);2.47% (1.28% - 4.27%)
Los Lagos;2020-06-06;   985;  13;0,016925247;8,775322e-03;0,029378206;0,023939395;0,0124362455;0,04146544;1.69% (0.878% - 2.94%);2.39% (1.24% - 4.15%)
Los Lagos;2020-06-07;  1003;  12;0,016506190;8,557327e-03;0,028655331;0,023205097;0,0120495598;0,04019339;1.65% (0.856% - 2.87%);2.32% (1.2% - 4.02%)
Los Lagos;2020-06-08;  1010;  12;0,016348774;8,475448e-03;0,028383729;0,022484041;0,0116642123;0,03892465;1.63% (0.848% - 2.84%);2.25% (1.17% - 3.89%)
Los Lagos;2020-06-09;  1028;  12;0,015957447;8,271925e-03;0,027708403;0,021784573;0,0113027485;0,03773355;1.6% (0.827% - 2.77%);2.18% (1.13% - 3.77%)
Los Lagos;2020-06-10;  1041;  12;0,015686275;8,130911e-03;0,027240314;0,021118325;0,0109630146;0,03661317;1.57% (0.813% - 2.72%);2.11% (1.1% - 3.66%)
Los Lagos;2020-06-11;  1062;  12;0,015267176;7,913004e-03;0,026516691;0,020491146;0,0106248706;0,03549720;1.53% (0.791% - 2.65%);2.05% (1.06% - 3.55%)
Los Lagos;2020-06-12;  1083;  12;0,014869888;7,706471e-03;0,025830516;0,019903364;0,0103241239;0,03450394;1.49% (0.771% - 2.58%);1.99% (1.03% - 3.45%)
Los Lagos;2020-06-13;  1108;  13;0,015625000;8,345200e-03;0,026571020;0,020962859;0,0112105394;0,03558859;1.56% (0.835% - 2.66%);2.1% (1.12% - 3.56%)
Los Lagos;2020-06-14;  1141;  13;0,015028902;8,025885e-03;0,025562766;0,020393886;0,0109101499;0,03464575;1.5% (0.803% - 2.56%);2.04% (1.09% - 3.46%)
Los Lagos;2020-06-15;  1168;  13;0,014573991;7,782252e-03;0,024793030;0,019846095;0,0106091529;0,03370041;1.46% (0.778% - 2.48%);1.98% (1.06% - 3.37%)
Los Lagos;2020-06-16;  1178;  13;0,014412417;7,695729e-03;0,024519576;0,019310677;0,0103243184;0,03280529;1.44% (0.77% - 2.45%);1.93% (1.03% - 3.28%)
Los Lagos;2020-06-17;  1249;  14;0,014388489;7,888053e-03;0,024023703;0,020230299;0,0111036567;0,03371176;1.44% (0.789% - 2.4%);2.02% (1.11% - 3.37%)
Los Lagos;2020-06-18;  1263;  14;0,014184397;7,775860e-03;0,023684587;0,019673900;0,0107905714;0,03277115;1.42% (0.778% - 2.37%);1.97% (1.08% - 3.28%)
Los Lagos;2020-06-19;  1298;  14;0,013698630;7,508861e-03;0,022877256;0,019117469;0,0104946581;0,03188161;1.37% (0.751% - 2.29%);1.91% (1.05% - 3.19%)
Los Lagos;2020-06-20;  1335;  15;0,014164306;7,948748e-03;0,023254406;0,019886915;0,0111761674;0,03259995;1.42% (0.795% - 2.33%);1.99% (1.12% - 3.26%)
Los Lagos;2020-06-21;  1385;  17;0,015329125;8,954471e-03;0,024430280;0,021867661;0,0127957620;0,03479991;1.53% (0.895% - 2.44%);2.19% (1.28% - 3.48%)
Los Ríos;2020-04-19;   157;   3;0,037735849;4,603109e-03;0,129758382;0,102396423;0,0123485272;0,31698271;3.77% (0.46% - 13%);10.2% (1.23% - 31.7%)
Los Ríos;2020-04-20;   162;   3;0,034482759;4,203647e-03;0,119077311;0,088009466;0,0107099660;0,28037934;3.45% (0.42% - 11.9%);8.8% (1.07% - 28%)
Los Ríos;2020-04-21;   167;   3;0,031746032;3,867982e-03;0,110019373;0,077346247;0,0094553910;0,25130292;3.17% (0.387% - 11%);7.73% (0.946% - 25.1%)
Los Ríos;2020-04-22;   171;   3;0,029850746;3,635731e-03;0,103707508;0,069084926;0,0084639623;0,22766189;2.99% (0.364% - 10.4%);6.91% (0.846% - 22.8%)
Los Ríos;2020-04-23;   173;   3;0,028985507;3,529759e-03;0,100815380;0,062394226;0,0076607363;0,20806943;2.9% (0.353% - 10.1%);6.24% (0.766% - 20.8%)
